artist_id,Name,Type,Popularity,Genres,Followers
5ApKaVHAStk5kAuyBW1wG8,Yazz,artist,38,"new romantic, new wave pop, synthpop",44729
4SlusIRNswGYkTjhflokfX,La Makina,artist,46,"merengue, salsa, tropical",224035
0u6b6Qa5VJEvr3SgzzeVOB,Do Or Die,artist,43,"bounce, chicago rap, gangster rap, memphis hip hop, southern hip hop",421450
147FGf3bdxV1L0mmVtgaJR,Black Grape,artist,30,"britpop, madchester",84322
3yFnqoyp1e54tZEY4ykvNB,Cal Smith,artist,30,"classic country pop, classic oklahoma country",46099
6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,artist,60,"pixie, sacramento indie, screamo, swancore",702233
4T6JNArsi6h8yUgcmLpJJ1,The Subdudes,artist,28,"louisiana blues, swamp rock",16861
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,artist,73,"boy band, pop",7525025
0hGzB35FiKuH87AIIHwrVb,Marvin Sease,artist,29,"southern soul, southern soul blues",107144
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,artist,81,pop,23781788
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,artist,63,"disco, funk, motown, soft rock, soul",2458634
6elIiwc8OyeqKxXe2rmPXZ,Toto Cutugno,artist,54,classic italian pop,178787
1bZNv4q3OxYq7mmnLha7Tu,Fito Paez,artist,63,"argentine rock, latin alternative, latin rock, rock en espanol",1790357
55yEsJBqyn27JPsw5hHzqi,Dan Seals,artist,45,"classic country pop, country, country rock",195192
3ngKsDXZAssmljeXCvEgOe,Eagle-Eye Cherry,artist,56,pop rock,178412
77AKJs9SJqxHXbPgtJPKRa,King Geedorah,artist,54,alternative hip hop,284591
6MxlVTY6PmY8Nyn16fvxtb,Slightly Stoopid,artist,61,"reggae fusion, reggae rock",719673
28IqYhzq3UU46bbY0mRgn7,Daniel Balavoine,artist,52,"chanson, french pop",507621
1CPwHx5lgVxv0rfcp7UXLx,Ry Cooder,artist,44,"acoustic blues, blues, country blues, country rock, folk, folk rock, pastoral, piedmont blues, roots rock, singer-songwriter, traditional blues",305374
3NChzMpu9exTlNPiqUQ2DE,Thrice,artist,51,"post-hardcore, screamo",454050
22vadBKWnw6sLJPML2MdKi,Rossington Collins Band,artist,26,southern rock,56608
4YveAIZNQZBiWbt7iWsvCa,Krokus,artist,38,"album rock, glam metal, hard rock, swiss rock",300762
0RUEHcBiENFEqxgicqS2ig,The Stranglers,artist,53,"glam rock, new romantic, new wave, new wave pop, protopunk, pub rock, zolo",546041
0DK7FqcaL3ks9TfFn9y1sD,Box Car Racer,artist,46,pop punk,414529
2Cd98zHVdZeOCisc6Gi2sB,Technotronic,artist,55,"eurodance, hip house, new beat, synthpop",283752
40oYPr305MsT2lsiXr9fX9,The Boomtown Rats,artist,42,"new romantic, new wave, new wave pop",164356
5dM7jA0PXh0Ozz8LT2YOCB,Ann Peebles,artist,46,"memphis soul, soul, soul blues, southern soul",117234
2kgCV0fFS0wt3q6M5B39nH,Tito Rojas,artist,54,"salsa, salsa puertorriquena, tropical",1460222
3jdirYL01245TvAH39GfM6,Jackyl,artist,41,"glam metal, hard rock",273801
3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,artist,59,"album rock, blues rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, psychedelic rock, rock, soft rock, southern rock",806704
0sHeX8oQ6o7xic3wMf4NBU,Supergrass,artist,55,"alternative rock, britpop, oxford indie",599723
0L9xkvBPcEp1nrhDrodxc5,Level 42,artist,53,"brit funk, dance rock, new romantic, new wave pop, post-disco, sophisti-pop, synthpop",688573
2ooIqOf4X2uz4mMptXCtie,Neutral Milk Hotel,artist,53,"alternative rock, chamber pop, elephant 6, indie rock, lo-fi, noise pop",693304
2gSskdDhLQCx3CQd6XKDhp,Bukka White,artist,25,"acoustic blues, blues, country blues, delta blues, traditional blues",41955
0O0lrN34wrcuBenkqlEDZe,The Psychedelic Furs,artist,51,"alternative rock, new romantic, new wave, new wave pop, post-punk",583574
09C0xjtosNAIXP36wTnWxd,Fats Domino,artist,51,"louisiana blues, motown, new orleans blues, piano blues, rock-and-roll, rockabilly",544605
53Z2RNY4OYJ0Galu6AWzxF,Delirious?,artist,39,"ccm, christian alternative rock, christian music, deep ccm",105484
5gAbCaW9OmfIqqZGLpKb3f,Gene Simmons,artist,24,glam metal,100968
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,artist,49,"dance pop, new wave pop, soft rock",1117098
4O4IKDuNW6VIitV8vdg88x,Geggy Tah,artist,22,,5668
7B4hKK0S9QYnaoqa9OuwgX,Eazy-E,artist,61,"g funk, gangster rap, hip hop, rap, west coast rap",5825728
7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,artist,68,"alternative dance, bitpop, digital hardcore, indietronica, neo-synthpop, new rave, nintendocore",2355346
4zIBkSJcqRp4ADuFI94WvO,Darryl Worley,artist,37,"country, country road",232497
6G7OerKc3eBO9sVkRNopFC,Cat Power,artist,52,"art pop, indie rock, melancholia, singer-songwriter, slowcore",739042
5RNFFojXkPRmlJZIwXeKQC,Bryan Ferry,artist,54,"glam rock, melancholia, new romantic, new wave, new wave pop, solo wave, sophisti-pop",593605
1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,artist,58,"alternative dance, big beat, breakbeat, electronica, rave, trip hop",2043399
30m0NFP0tHVmxcsUCvEN3K,The Bolshoi,artist,31,gothic rock,46948
3cMyqwpNT2D8f0WuaRzzZX,Billy Dean,artist,39,"bluegrass gospel, classic country pop, country, country road, deep contemporary country",126734
5VX8hxrcfJWwaTLiqGUHG3,TobyMac,artist,63,"ccm, christian alternative rock, christian hip hop, christian music",1311514
35U9lQaRWSQISxQAB94Meo,America,artist,64,"album rock, classic rock, folk rock, heartland rock, mellow gold, soft rock",1729648
320EPCSEezHt1rtbfwH6Ck,The Monkees,artist,58,"album rock, beatlesque, bubblegum pop, classic rock, folk rock, heartland rock, mellow gold, psychedelic rock, rock, rock-and-roll, singer-songwriter, soft rock, sunshine pop",1180422
3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,artist,61,"alternative rock, baroque pop, canadian indie, canadian indie rock, chamber pop, indie rock, indietronica, modern rock, permanent wave, quebec indie, rock",2270747
4z5NjzIMyaQC4dPxxzxF6e,Strawberry Switchblade,artist,44,"dream pop, new wave pop, riot grrrl, scottish new wave",142123
4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,artist,43,"album rock, classic rock, country rock, glam metal, hard rock, heartland rock, southern rock",589262
2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,artist,56,"alternative metal, industrial metal, nu metal, rap metal",1833247
59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,artist,52,"album rock, classic rock, country rock, mellow gold, singer-songwriter, soft rock, southern rock",996374
1zhIzONVRlTfD1VQRauHMl,Chris Cagle,artist,46,"contemporary country, country, country road",880339
2mSHY8JOR0nRi3mtHqVa04,Los Prisioneros,artist,60,"chilean hardcore, chilean rock, latin rock, rock en espanol, ska chileno",2074781
732h1QEXVf21E1QTOmOAQY,Gowan,artist,30,classic canadian rock,46743
3HyrDGPLI0c9Rd8luuO0zw,Maelo Ruiz,artist,62,"salsa, salsa puertorriquena, tropical",1907778
1GfaAWKfZE9hrYS8IqkWKB,Tranzas,artist,49,"ecuadorian pop, latin pop, mexican pop",728073
3aTuTR5Nf6pVW3837q2ZL7,Maxi Priest,artist,46,"lovers rock, reggae, reggae fusion",223411
74keeJdeVxqce4qJFj6WGx,The Soul Children,artist,22,"memphis soul, southern soul",31558
5338fdSzGNOFD4cxAxDTeq,Aaron Carter,artist,38,post-teen pop,332332
2UtCcZQl7xzvEao4vWBSOD,Grandpa Jones,artist,25,"banjo, bluegrass, country gospel, western swing",12395
3tkZthBATD0S45hm1DmB2O,Sammy Kershaw,artist,50,"country, country road",619376
54Bjxn26WsjfslQbNVtSCm,The Get Up Kids,artist,38,"emo, kc indie, midwest emo",139505
3LttNNESJjyvswWk4Asvha,The Adverts,artist,24,"punk, uk post-punk",45495
3lQpSzdPxoF1FYk7ilbe37,Liza Minnelli,artist,32,"adult standards, show tunes",208083
4n7L1vYXp4Dt0HfxaLBj9l,Dazz Band,artist,42,"classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul",328683
2ICSjfBpos9PxMhGhX25N2,Concrete Blonde,artist,42,lilith,135272
738OS3zrCO782uDiUN9pet,Lee Ann Womack,artist,51,"contemporary country, country, country dawn, country road",748484
3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,artist,57,"garage rock, modern rock, scottish rock",840330
3cgO5CdhEHKMxldjZlP5ix,Frankie Laine,artist,37,"adult standards, cowboy western, easy listening, rock-and-roll",92894
1W9qOBYRTfP7HcizWN43G1,Slick Rick,artist,48,"bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop",690397
4ubY8RYfXkcEqgjEMDuLYl,Circle Jerks,artist,40,"hardcore punk, punk",242344
7qZdnGoW781UFYTcMpDilR,David Johansen,artist,17,glam rock,11380
0DYWCXTkNqGFZIf67SrWEa,Fats Waller,artist,40,"dixieland, harlem renaissance, jazz, jazz piano, stride, swing, tin pan alley, vintage jazz, vocal jazz",127603
4Nu0EL8c5d2vFHPOcNjlBP,The Pastels,artist,29,"c86, lo-fi, scottish indie, scottish new wave, scottish rock, tape club, twee pop, uk post-punk",39365
7aHa6IZwZ13FoC5AXFkCSh,The Jones Girls,artist,38,"classic soul, funk, philly soul, post-disco, quiet storm",121509
27XI002zivG9xuzrZ9dIb1,Millie Jackson,artist,34,"quiet storm, soul blues, southern soul",146288
09xj0S68Y1OU1vHMCZAIvz,Café Tacvba,artist,65,"latin alternative, latin pop, latin rock, mexican rock, rock en espanol",2968313
3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,artist,60,"adult standards, bubblegum pop, lounge, rock-and-roll",288330
2CLVPk9FcywjClBcTvWPkT,Loverboy,artist,51,"album rock, classic canadian rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, soft rock",888744
70e4IgnWAQfPPxKnD9jXDr,Eddie & The Hot Rods,artist,27,pub rock,37401
1xJ6l1VXgGuyZ0uhu27caF,Ill Niño,artist,45,"alternative metal, industrial metal, latin metal, nu metal",461736
166Dz1GX3xonSQ3Z6CQW26,The Rapture,artist,40,"alternative dance, dance-punk, electrofox, electronica, indie rock, neo-synthpop, new rave",257896
1rlHVdoyfG6pQkzcMWI4dr,2nd II None,artist,33,west coast rap,131256
2GHclqNVjqGuiE5mA7BEoc,Common,artist,57,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop",936012
0kObWap02DEg9EAJ3PBxzf,Starship,artist,62,"album rock, classic rock, mellow gold, new romantic, new wave pop, soft rock, synthpop",1056099
4KWTAlx2RvbpseOGMEmROg,R.E.M.,artist,69,"alternative rock, athens indie, permanent wave, rock",4465831
6WVnBgqJfj9Iw9gpBed9fJ,Alien Sex Fiend,artist,32,"dark wave, deathrock, gothic rock",122754
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,artist,69,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",5005624
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,artist,84,"r&b, rap",21565414
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,artist,64,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",2978235
6GUg2fRLklsnSJsG3PrTt0,Secret Garden,artist,52,"bow pop, neoclassical darkwave, new age, operatic pop",252413
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,artist,64,"classic rock, folk, folk rock, mellow gold, permanent wave, rock, singer-songwriter, soft rock",2284846
1HVwzNriKEjaeE06okqSpx,Carla Bruni,artist,56,chanson,527262
12Kgt2eahvxNWhD5PnSUde,Mary Mary,artist,49,"gospel, gospel r&b",633759
3AGFqPP3gt5rMSvhR87Xxu,Edguy,artist,44,"german metal, german power metal, metal, power metal, progressive metal, speed metal, symphonic metal",278966
32Jb1X3wSmmoHj2epZReZA,Steve Vai,artist,48,"instrumental rock, metal guitar, shred",566159
2HdTW6TLACOcKKsUaRdP0e,Gerardo Reyes,artist,48,"grupera, norteno, ranchera",531488
64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,artist,69,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",5002367
4ghjRm4M2vChDfTUycx0Ce,New Found Glory,artist,54,"easycore, neon pop punk, pop punk",823175
4uoz4FUMvpeyGClFTTDBsD,Ricardo Montaner,artist,64,latin pop,6222704
3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,artist,59,"alternative metal, pop punk, post-grunge, socal pop punk",1480327
0rG0AZBscc8S8q1ahIsasI,JUVENILE,artist,55,"bounce, crunk, dirty south rap, new orleans rap, southern hip hop, trap",986909
2yaixhgm3yXxjhJAH8SZy3,Freddie Jackson,artist,44,"contemporary r&b, new jack swing, quiet storm, r&b",759615
0cOVRC8EOwDwXrs3JTrRN5,Me First and the Gimme Gimmes,artist,48,"punk, ska, ska punk, skate punk",330816
4nlqDmbzFzbNITaqjJv7D7,The Sundays,artist,53,"dream pop, lilith",271908
2aS6jYh7ysTL1ZUsHneNgM,Berlin,artist,58,"new romantic, new wave pop, synthpop",542365
5cMgGlA1xGyeAB2ctYlRdZ,Gang Starr,artist,60,"alternative hip hop, conscious hip hop, east coast hip hop, hip hop",932425
1VDurPMbOKrNU8mcMP4X1P,Jermaine Jackson,artist,45,disco,151063
4DP9zIr6Htbun1GgKqrUks,The Music Machine,artist,21,classic garage rock,15573
1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,artist,38,"classic country pop, nashville sound",93318
25KNo5GDS6ZpLkjasaecA3,Thievery Corporation,artist,57,"downtempo, electronica, livetronica, trip hop",836832
6HEyD6mSqQQKMVilyU31ZY,Koffee Brown,artist,36,"contemporary r&b, new jack swing",91470
7wOZy3KdFVVINgNFFxkxwO,Jerry Rivera,artist,63,"latin pop, puerto rican pop, salsa, salsa puertorriquena, tropical",1929950
22TEmHXBBLjTec2LOAuMdS,L.A. Guns,artist,42,"glam metal, hard rock, sleaze rock",432234
040Bv6cZTRh30LyyYVXgJX,Gene Clark,artist,34,"baroque pop, cosmic american, country rock, singer-songwriter",54072
5q4AzEtCoYJyXjMMoEkSU5,Bachman-Turner Overdrive,artist,55,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, mellow gold, rock, singer-songwriter, soft rock",997384
63knPlGzLHTNDf1J78Fvte,The Devil Makes Three,artist,51,"new americana, western americana",331217
187xgSpsFH8mMbAcoCW0zE,Billy Paul,artist,49,"classic soul, disco, motown, philly soul, quiet storm, soul",284351
01Z8Z9K54zewyP04ZfGLSv,Irma Thomas,artist,46,"classic soul, louisiana blues, new orleans blues, new orleans soul, southern soul",105400
06KgaEpSluofkcChSo7TNr,The Smithereens,artist,35,"beatlesque, jangle pop, new jersey indie, new wave, power pop",96479
4hVcxmC7igpot32EzQf7IR,Amel Larrieux,artist,34,"neo soul, r&b, urban contemporary",273327
4awU3JRQXIYoxabdwO92AU,Edie Brickell & New Bohemians,artist,42,"ectofolk, lilith, new wave pop",157203
42Np3r8zXnaKcjLQsQSjyG,Blackalicious,artist,41,"alternative hip hop, hip hop",190321
0MMNJf1JrxeSFE2pcpX50b,K.T. Oslin,artist,33,"classic country pop, country, country rock",144137
4Ej7Oks6loB2oJQ3O7Rujs,Mickey & Sylvia,artist,35,rhythm and blues,11949
65X3sG8LVBQN5033RqB6qn,Spinal Tap,artist,25,"comic, comic metal, parody",43189
2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,artist,55,"piano rock, rock-and-roll, rockabilly",893013
6EJmqnuK0r6qiAevFFiNNR,Paul Davis,artist,41,"soft rock, yacht rock",138768
3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,artist,62,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",1686285
6ROyXB8NDG0fA78S46JdTB,Big Bad Voodoo Daddy,artist,40,"swing, swing revival",150385
4qXIYIWo6wRsN0lZxvgH6S,Los Tres,artist,55,"chilean rock, concepcion indie, latin alternative, latin rock",493958
4L1z1IcfK7lbqx8izGHaw5,Juice Newton,artist,49,"classic country pop, country dawn, soft rock",234855
0x9L9ChXVAf3hFOb0CbRmd,Shirley Horn,artist,40,vocal jazz,66932
6eHPmq8aR8X4TZIMvrD9Bo,The Maytals,artist,31,"reggae, rocksteady, ska, ska revival",73936
218kRJZ7FJs0hWIk8Ynzhz,Charlie Rich,artist,46,"arkansas country, country, nashville sound",219593
6ZPbX2Lxd40e2UVkXpyxvI,Great White,artist,45,"album rock, glam metal, hard rock",929482
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,artist,59,"adult standards, disco, quiet storm, soft rock, soul, vocal jazz",616686
7zDtfSB0AOZWhpuAHZIOw5,Candlemass,artist,40,"death metal, doom metal, epic doom, metal, opera metal, speed metal, stoner metal, swedish doom metal, swedish metal",230149
30q5mqJmdYPaKabPMytzvv,The Intruders,artist,39,"classic soul, motown, philly soul, quiet storm, southern soul",230707
2zwHaEmXxX6DTv4i8ajNCM,Kris Allen,artist,37,"idol, neo mellow, viral pop",159724
6gbGGM0E8Q1hE511psqxL0,Ray J,artist,51,"pop rap, urban contemporary",685335
4NkLjsRsFnuPu9B4zqzBqq,Robbie Nevil,artist,29,,18150
7aKldvGENbL4bj8TCWHuhT,Michel Polnareff,artist,46,"chanson, ye ye",215663
5z1VAFwT35EVvCp1XlZZuL,Diana Krall,artist,58,"contemporary vocal jazz, jazz pop, vocal jazz",1083880
65Gh3BfK84aTIugiRCgLBA,Dave Edmunds,artist,37,"british blues, power pop, pub rock, rockabilly",67180
0T7JQxpy1Li93vLNirbv0Z,Mad Season,artist,45,"alternative metal, alternative rock, blues rock, grunge, supergroup",604536
5ZjVEZ1WMfHd3XxcGVqjRK,Little,artist,44,,494
79mvAIaa8bVyObPdeqs2i3,The Belle Stars,artist,31,,12413
0NqxUSg57tX1o1WG7VU1Vp,Stonewall Jackson,artist,32,"classic country pop, honky tonk, western swing",60979
1P8IfcNKwrkQP5xJWuhaOC,LL COOL J,artist,59,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap",1669832
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,artist,52,"alternative metal, death metal, melodic death metal, metal, power metal, speed metal, swedish death metal, swedish melodeath, swedish metal, symphonic metal",992738
1zZjt7cDeeJSLWZYK34r7W,Luiz Melodia,artist,48,"bossa nova, mpb, samba, velha guarda",440387
7BEfMxbaqx6dOpbtlEqScm,Captain & Tennille,artist,50,"mellow gold, soft rock, yacht rock",474756
3BM0EaYmkKWuPmmHFUTQHv,Kreator,artist,50,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal",754179
1gkSl4XpHIHI4I1WQbfXOE,Peaches,artist,46,"alternative dance, dance-punk, electroclash, escape room, neo-synthpop, new rave",256665
76S65NHJHrNy4JTrXHP2BH,Exodus,artist,47,"death metal, hard rock, metal, old school thrash, speed metal, thrash metal",731730
7vK8mhJsXkHv7319kbSPuX,JFA,artist,23,"hardcore punk, punk",32692
7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,artist,63,"bossa nova, mpb, samba de roda, tropicalia",2223771
5X8Tt3rIpdy8VR78KEhZ6C,Newcleus,artist,33,"electro, hip house, old school hip hop",69512
7xeM7V59cA1X8GKyKKQV87,Sin Bandera,artist,67,"latin arena pop, latin pop, mexican pop",5955966
3W4xM5XYtUp4ifYYPVKVdk,Grandaddy,artist,41,"alternative rock, chamber pop, indie rock, lo-fi, noise pop, slowcore",161851
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,artist,53,"adult standards, easy listening, lounge",511599
6VeL8VhaMjHTPc5uovFl3h,The Damned,artist,44,"new wave, post-punk, punk, uk post-punk",364017
3ESG6pj6a0LvUKklENalT6,Doris Day,artist,52,"adult standards, easy listening, lounge, vocal jazz",447738
0o7WWONtleH6PWLn5GIoCM,Every Time I Die,artist,43,"buffalo ny metal, chaotic hardcore, melodic metalcore, post-hardcore, screamo",230951
6zPcUezmkw9aGjoRlBxYxw,Wall Of Voodoo,artist,32,"new wave, synthpop",75303
0QdXxfTxlrbEQSY6FaxqaC,Yolanda Del Rio,artist,46,"mariachi, ranchera",220072
4FtSnMlCVxCswABUmdhwpm,Carly Simon,artist,58,"classic rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock",1137271
3iuobQyYhofKRr5W6HZoKt,Phoebe Snow,artist,33,"folk, jazz blues, singer-songwriter",59055
5dCuFngSPyOOnTAvrC7v2s,Freddie King,artist,45,"blues, blues rock, electric blues, texas blues, traditional blues",391874
0zOuQuYGGcrtDYYy3YFDMr,F.L.Y. (Fast Life Yungstaz),artist,41,"atl hip hop, futuristic swag",10224
79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,artist,57,"contemporary country, country, country road",2566867
2W8UTum7bU7ue6m0r14H97,The Dramatics,artist,45,"classic soul, disco, funk, memphis soul, motown, p funk, post-disco, quiet storm, soul, southern soul",372877
6edGSAX5dVpeJVwu1Q0NwJ,Lighthouse Family,artist,54,"europop, new wave pop",567881
0HNGrIbq1ZNO2mTp3tMW4L,S Club,artist,52,"australian pop, dance pop, europop, talent show",637977
5wTpMQz4RtF6dFX9blvMDc,Primitive Radio Gods,artist,33,,31635
3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,artist,50,"classic soul, rock-and-roll, soul, southern soul",503122
6lE1ly8K8H7u8k2ej2plvv,Stryper,artist,44,"christian metal, christian power metal, christian rock",157818
47oP5alMot58ggzcFwldky,Pink Turns Blue,artist,34,"dark post-punk, deathrock, gothic rock, neue deutsche todeskunst",61809
043r4OwwUAYREkBLK5jAiV,FM Static,artist,48,"canadian ccm, canadian pop punk, christian punk",260860
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,artist,65,"classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz",2245235
5gMEZRCMq0gWA3kuCPukEk,María Elena Walsh,artist,45,"cancion infantil latinoamericana, musica para ninos",95956
6KVc8Llznru8n9LVCYe9dz,Death Angel,artist,38,"death metal, metal, old school thrash, thrash metal",361078
1HGnzMzxvfaSkMi98DLkgo,Edoardo Vianello,artist,42,classic italian pop,46790
6oV3BNm1Gj2GGgpYknc5TN,George McCrae,artist,46,disco,140069
6vI5AwXkw8IFD7zsw6NkTp,Tom Rush,artist,27,"american folk revival, folk, singer-songwriter",28107
4LG4Bs1Gadht7TCrMytQUO,The Shins,artist,59,"albuquerque indie, alternative rock, canadian indie, chamber pop, indie pop, indie rock, modern rock, portland indie, seattle indie, stomp and holler",1167671
